296,22-07-2022 00:00,6665,COMPLETE
297,19-07-2022 00:00,2281,PENDING
298,01-12-2021 00:00,4967,COMPLETE
299,21-01-2022 00:00,9202,PENDING_PAYMENT
300,13-07-2021 00:00,11326,CLOSED
301,26-10-2021 00:00,11999,COMPLETE
302,08-05-2021 00:00,3577,COMPLETE
303,29-03-2021 00:00,1682,PENDING_PAYMENT
304,27-05-2022 00:00,1869,COMPLETE
305,05-04-2022 00:00,5618,ON_HOLD
306,02-07-2021 00:00,137,COMPLETE
307,01-02-2021 00:00,8818,PENDING
308,11-04-2022 00:00,6829,PENDING_PAYMENT
309,29-09-2021 00:00,10396,COMPLETE
310,30-03-2022 00:00,1256,COMPLETE
311,15-06-2022 00:00,410,COMPLETE
312,21-06-2022 00:00,1122,COMPLETE
313,06-09-2021 00:00,7543,CLOSED
314,30-08-2022 00:00,10033,PENDING_PAYMENT
315,21-11-2021 00:00,4375,PENDING_PAYMENT
316,31-03-2021 00:00,3870,PROCESSING
317,15-04-2021 00:00,1450,COMPLETE
318,23-12-2021 00:00,8829,PENDING_PAYMENT
319,08-07-2022 00:00,10445,COMPLETE
320,11-11-2021 00:00,10698,SUSPECTED_FRAUD
321,06-05-2021 00:00,4282,ON_HOLD
322,23-01-2021 00:00,2864,COMPLETE
323,21-09-2021 00:00,3020,PENDING_PAYMENT
324,11-10-2022 00:00,76,COMPLETE
325,13-02-2022 00:00,4759,PENDING
326,01-09-2022 00:00,1604,PENDING_PAYMENT
327,19-09-2022 00:00,12107,PENDING
328,21-07-2022 00:00,1149,COMPLETE
329,13-12-2021 00:00,1944,SUSPECTED_FRAUD
330,22-12-2021 00:00,5175,COMPLETE
331,22-11-2021 00:00,4797,PENDING_PAYMENT
332,09-01-2021 00:00,4171,COMPLETE
333,16-09-2022 00:00,2071,PENDING_PAYMENT
334,25-06-2022 00:00,3752,PENDING_PAYMENT
335,23-04-2022 00:00,7710,PENDING
336,20-07-2022 00:00,5479,PENDING
337,05-05-2021 00:00,6747,COMPLETE
338,20-10-2021 00:00,4666,COMPLETE
339,26-04-2021 00:00,8326,PENDING
340,04-06-2021 00:00,7995,PENDING_PAYMENT
341,26-09-2021 00:00,10128,CLOSED
342,20-08-2022 00:00,8809,ON_HOLD
343,02-08-2022 00:00,10952,COMPLETE
344,06-06-2022 00:00,2816,PENDING
345,31-03-2021 00:00,11040,PROCESSING
346,02-08-2022 00:00,3646,COMPLETE
347,29-05-2021 00:00,11662,COMPLETE
348,26-09-2022 00:00,12120,COMPLETE
349,13-12-2021 00:00,9103,COMPLETE
350,27-01-2022 00:00,10672,COMPLETE
351,16-01-2021 00:00,12049,COMPLETE
352,06-09-2021 00:00,1977,PENDING_PAYMENT
353,16-12-2021 00:00,2234,PROCESSING
354,11-11-2021 00:00,5862,PROCESSING
355,19-05-2021 00:00,11682,PROCESSING
356,06-02-2022 00:00,2209,PENDING
357,22-05-2022 00:00,2685,COMPLETE
358,17-03-2022 00:00,2979,PENDING
359,25-03-2021 00:00,6020,PENDING_PAYMENT
360,20-08-2021 00:00,8020,COMPLETE
361,03-07-2022 00:00,8286,PROCESSING
362,24-06-2022 00:00,10167,PROCESSING
363,16-03-2021 00:00,3619,CLOSED
364,04-01-2022 00:00,6035,PROCESSING
365,26-01-2021 00:00,2400,PENDING_PAYMENT
366,30-03-2021 00:00,4422,PENDING_PAYMENT
367,27-05-2022 00:00,8730,PROCESSING
368,11-04-2022 00:00,5783,COMPLETE
369,30-01-2021 00:00,189,COMPLETE
370,26-05-2021 00:00,4791,PENDING_PAYMENT
371,25-08-2022 00:00,4428,PENDING_PAYMENT
372,09-06-2021 00:00,776,COMPLETE
373,28-03-2021 00:00,3630,PENDING
374,07-10-2022 00:00,5906,PROCESSING
375,16-10-2022 00:00,6561,PROCESSING
376,30-09-2021 00:00,1369,PENDING
377,26-08-2022 00:00,514,PROCESSING
378,21-02-2022 00:00,10071,PENDING_PAYMENT
379,22-11-2021 00:00,8735,PENDING_PAYMENT
380,28-08-2021 00:00,9505,PENDING_PAYMENT
381,04-12-2021 00:00,5756,ON_HOLD
382,01-06-2021 00:00,8143,PROCESSING
383,04-06-2022 00:00,10509,PENDING_PAYMENT
384,31-12-2021 00:00,2610,CLOSED
385,18-03-2022 00:00,10667,COMPLETE
386,06-08-2022 00:00,3568,PENDING
387,28-06-2022 00:00,7193,CLOSED
388,23-07-2021 00:00,2790,COMPLETE
389,17-12-2021 00:00,4435,COMPLETE
390,15-02-2022 00:00,5590,PENDING
391,09-01-2022 00:00,5816,PENDING_PAYMENT
392,23-05-2021 00:00,3238,PENDING
393,13-05-2022 00:00,1047,CLOSED
394,23-06-2022 00:00,76,PENDING_PAYMENT
395,09-05-2022 00:00,3934,COMPLETE
396,21-05-2022 00:00,9078,PAYMENT_REVIEW
397,12-01-2021 00:00,4476,CLOSED
398,07-01-2022 00:00,1365,ON_HOLD
399,12-01-2021 00:00,1473,PROCESSING
400,27-01-2022 00:00,5626,PENDING
401,16-10-2022 00:00,9692,PROCESSING
402,22-01-2022 00:00,9547,PENDING_PAYMENT
403,30-04-2021 00:00,4178,COMPLETE
404,04-05-2021 00:00,1478,CLOSED
405,25-02-2022 00:00,9498,COMPLETE
406,19-11-2021 00:00,9023,COMPLETE
407,21-12-2021 00:00,3333,PROCESSING
408,22-03-2021 00:00,2252,PAYMENT_REVIEW
409,24-09-2022 00:00,11102,PROCESSING
410,29-09-2021 00:00,1288,PENDING
411,13-01-2022 00:00,11164,SUSPECTED_FRAUD
412,25-06-2021 00:00,9397,COMPLETE
413,01-03-2022 00:00,7278,CLOSED
414,24-05-2021 00:00,11776,PENDING
415,07-01-2021 00:00,6110,CLOSED
416,08-07-2021 00:00,1561,COMPLETE
417,12-08-2021 00:00,11491,PENDING_PAYMENT
418,22-04-2021 00:00,4269,COMPLETE
419,30-05-2022 00:00,8987,PENDING_PAYMENT
420,22-01-2022 00:00,4632,COMPLETE
421,31-01-2022 00:00,7839,PENDING
422,17-05-2021 00:00,9664,COMPLETE
423,10-10-2021 00:00,9632,SUSPECTED_FRAUD
424,28-11-2021 00:00,2457,PROCESSING
425,27-04-2022 00:00,10481,PENDING_PAYMENT
426,29-09-2022 00:00,10419,COMPLETE
427,29-01-2022 00:00,6681,COMPLETE
428,21-06-2021 00:00,3487,COMPLETE
429,25-11-2021 00:00,8466,CLOSED
430,09-05-2021 00:00,10779,PENDING_PAYMENT
431,31-07-2022 00:00,4676,CLOSED
432,25-06-2021 00:00,1197,COMPLETE
433,19-08-2022 00:00,792,PROCESSING
434,21-10-2021 00:00,11390,PENDING_PAYMENT
435,16-07-2022 00:00,5719,CLOSED
436,10-02-2022 00:00,7610,PROCESSING
437,06-02-2022 00:00,5351,COMPLETE
438,09-07-2022 00:00,8256,COMPLETE
439,03-02-2022 00:00,9353,COMPLETE
440,10-10-2022 00:00,7290,COMPLETE
441,17-02-2021 00:00,5239,PENDING_PAYMENT
442,09-08-2022 00:00,8098,COMPLETE
443,03-11-2021 00:00,8499,CLOSED
444,30-05-2022 00:00,10004,COMPLETE
445,31-03-2021 00:00,3859,PENDING
446,25-04-2021 00:00,7620,PENDING_PAYMENT
447,22-05-2021 00:00,8737,CLOSED
448,13-10-2021 00:00,7167,COMPLETE
449,17-12-2021 00:00,409,CLOSED
450,12-07-2021 00:00,5085,ON_HOLD
451,04-08-2022 00:00,10104,PENDING
452,26-04-2022 00:00,5128,COMPLETE
453,14-03-2022 00:00,381,SUSPECTED_FRAUD
454,13-12-2021 00:00,5933,PENDING_PAYMENT
455,24-06-2021 00:00,6575,PENDING
456,12-05-2021 00:00,11295,CLOSED
457,31-10-2021 00:00,4036,PENDING_PAYMENT
458,16-12-2021 00:00,5358,COMPLETE
459,12-01-2022 00:00,3687,COMPLETE
460,24-01-2021 00:00,2521,PENDING_PAYMENT
461,08-05-2021 00:00,8398,CLOSED
462,25-05-2022 00:00,5454,PROCESSING
463,17-08-2022 00:00,8709,COMPLETE
464,17-05-2022 00:00,7114,COMPLETE
465,06-02-2022 00:00,1255,PENDING_PAYMENT
466,02-02-2021 00:00,10943,CLOSED
467,17-01-2021 00:00,1719,PENDING_PAYMENT
468,21-12-2021 00:00,7305,COMPLETE
469,03-01-2021 00:00,1731,PENDING
470,30-03-2022 00:00,6410,PENDING_PAYMENT
471,06-05-2021 00:00,10861,PENDING
472,15-02-2021 00:00,8969,CLOSED
473,27-02-2021 00:00,5359,COMPLETE
474,20-04-2022 00:00,8349,PENDING_PAYMENT
475,29-04-2022 00:00,4567,CLOSED
476,28-04-2022 00:00,6020,PENDING_PAYMENT
477,20-03-2022 00:00,8511,ON_HOLD
478,07-10-2021 00:00,7657,COMPLETE
479,13-12-2021 00:00,11138,COMPLETE
480,26-02-2021 00:00,2902,PROCESSING
481,30-09-2022 00:00,10633,PROCESSING
482,15-04-2021 00:00,9156,ON_HOLD
483,20-08-2022 00:00,12341,PROCESSING
484,17-10-2022 00:00,2409,PENDING_PAYMENT
485,01-08-2022 00:00,3976,PENDING_PAYMENT
486,11-02-2021 00:00,1865,PROCESSING
487,24-12-2021 00:00,5698,PROCESSING
488,28-04-2022 00:00,10143,PENDING_PAYMENT
489,04-06-2022 00:00,2030,PENDING_PAYMENT
490,09-11-2021 00:00,9709,COMPLETE
491,06-04-2021 00:00,3945,ON_HOLD
492,16-02-2021 00:00,2499,PENDING_PAYMENT
493,03-07-2022 00:00,1180,COMPLETE
494,31-05-2022 00:00,8121,PENDING_PAYMENT
495,28-04-2021 00:00,7242,COMPLETE
496,07-04-2021 00:00,615,COMPLETE
497,19-03-2021 00:00,846,COMPLETE
498,03-05-2021 00:00,6828,PENDING_PAYMENT
499,20-04-2022 00:00,8920,COMPLETE
500,14-07-2021 00:00,2129,CLOSED
501,23-02-2022 00:00,1987,CLOSED
502,12-04-2021 00:00,7196,COMPLETE
503,05-09-2022 00:00,6377,PENDING_PAYMENT
504,26-08-2021 00:00,6288,COMPLETE
505,12-03-2022 00:00,11952,PROCESSING
506,17-04-2021 00:00,3509,PENDING
507,14-07-2021 00:00,4730,PENDING_PAYMENT
508,21-05-2021 00:00,6970,COMPLETE
509,08-06-2021 00:00,10739,COMPLETE
510,05-05-2022 00:00,7533,PENDING_PAYMENT
511,18-10-2021 00:00,486,PROCESSING
512,30-05-2021 00:00,12000,COMPLETE
513,19-10-2021 00:00,10479,COMPLETE
514,05-12-2021 00:00,10962,PENDING_PAYMENT
515,21-11-2021 00:00,5921,PENDING_PAYMENT
516,25-04-2021 00:00,9204,COMPLETE
517,16-05-2022 00:00,1578,PROCESSING
518,02-07-2021 00:00,5257,COMPLETE
519,06-03-2022 00:00,4780,COMPLETE
520,25-02-2021 00:00,8074,COMPLETE
521,04-10-2021 00:00,6497,COMPLETE
522,16-01-2022 00:00,12300,COMPLETE
523,04-09-2021 00:00,4477,COMPLETE
524,23-03-2022 00:00,7622,COMPLETE
525,11-04-2022 00:00,10830,PENDING
526,13-05-2021 00:00,7259,COMPLETE
527,04-06-2022 00:00,5426,CANCELED
528,25-10-2021 00:00,6147,PROCESSING
529,26-03-2022 00:00,844,ON_HOLD
530,22-09-2022 00:00,6224,PROCESSING
531,23-11-2021 00:00,1950,PENDING_PAYMENT
532,04-05-2022 00:00,6498,PENDING
533,01-03-2022 00:00,6770,COMPLETE
534,10-04-2022 00:00,6896,COMPLETE
535,04-05-2021 00:00,66,COMPLETE
536,16-10-2021 00:00,9981,ON_HOLD
537,04-05-2021 00:00,10437,COMPLETE
538,05-03-2021 00:00,4871,PROCESSING
539,21-06-2021 00:00,7673,PENDING_PAYMENT
540,23-07-2022 00:00,121,COMPLETE
541,23-02-2021 00:00,4985,COMPLETE
542,04-02-2021 00:00,597,CLOSED
543,06-01-2022 00:00,7351,PENDING
544,11-04-2021 00:00,281,PENDING_PAYMENT
545,07-04-2022 00:00,11642,COMPLETE
546,01-02-2021 00:00,7604,PROCESSING
547,20-04-2022 00:00,7220,COMPLETE
548,05-07-2021 00:00,6889,SUSPECTED_FRAUD
549,20-09-2021 00:00,3834,PENDING
550,11-05-2021 00:00,9666,PENDING_PAYMENT
551,06-03-2021 00:00,2867,COMPLETE
552,13-08-2022 00:00,1445,CANCELED
553,20-02-2021 00:00,7307,COMPLETE
554,04-06-2022 00:00,10980,PROCESSING
555,20-02-2022 00:00,976,PENDING_PAYMENT
556,18-06-2022 00:00,7838,COMPLETE
557,16-04-2022 00:00,4855,COMPLETE
558,12-04-2022 00:00,4562,COMPLETE
559,04-06-2022 00:00,1944,ON_HOLD
560,18-02-2022 00:00,744,ON_HOLD
561,28-05-2021 00:00,6059,PENDING
562,30-01-2022 00:00,5017,PENDING
563,12-08-2021 00:00,3514,CLOSED
564,26-01-2021 00:00,2216,CANCELED
565,20-12-2021 00:00,3850,PENDING_PAYMENT
566,27-04-2021 00:00,6335,CLOSED
567,04-03-2021 00:00,9527,CLOSED
568,28-09-2021 00:00,11790,PENDING
569,13-12-2021 00:00,8532,CLOSED
570,04-09-2022 00:00,4622,PENDING
571,16-06-2022 00:00,5006,PENDING
572,10-05-2021 00:00,6691,PENDING
573,27-02-2022 00:00,5964,COMPLETE
574,20-02-2021 00:00,7145,PROCESSING
575,09-01-2021 00:00,2873,PROCESSING
576,15-11-2021 00:00,7191,COMPLETE
577,03-02-2022 00:00,457,CLOSED
578,29-03-2022 00:00,2529,PENDING_PAYMENT
579,05-10-2022 00:00,4137,PROCESSING
580,25-06-2022 00:00,8677,SUSPECTED_FRAUD
581,18-02-2022 00:00,3222,PROCESSING
582,24-10-2021 00:00,6220,CLOSED
583,02-09-2022 00:00,4695,PENDING
584,22-07-2022 00:00,1263,PENDING_PAYMENT
